# ----------------------------------------
# Alle Websitedaten
# Ereignisseiten
# 20160101-20170131
# ----------------------------------------

Seite,Ereignisse gesamt,Eindeutige Ereignisse,Ereigniswert,Durchschn. Wert
/praktikumsplatz/12435,4,4,46.227,"11.556,75"
/praktikumsplatz/12427,4,4,46.197,"11.549,25"
/praktikumsplatz/12425,4,4,46.190,"11.547,50"
/praktikumsplatz/12412,15,15,184.565,"12.304,33"
/praktikumsplatz/12411,11,7,138.413,"12.583,00"
/praktikumsplatz/12396,7,4,92.164,"13.166,29"
/praktikumsplatz/12389,4,4,46.056,"11.514,00"
/praktikumsplatz/12386,4,4,46.045,"11.511,25"
/praktikumsplatz/12375,4,4,46.004,"11.501,00"
/praktikumsplatz/12373,4,4,45.996,"11.499,00"
/praktikumsplatz/12369,4,4,45.981,"11.495,25"
/praktikumsplatz/12366,7,7,91.941,"13.134,43"
/praktikumsplatz/12365,4,4,45.967,"11.491,75"
/praktikumsplatz/12357,30,19,367.495,"12.249,83"
/praktikumsplatz/12356,22,19,275.599,"12.527,23"
/praktikumsplatz/12347,7,4,91.799,"13.114,14"
/praktikumsplatz/12339,4,4,45.870,"11.467,50"
/praktikumsplatz/12335,4,4,45.855,"11.463,75"
/praktikumsplatz/12331,4,4,45.840,"11.460,00"
/praktikumsplatz/12330,30,11,366.692,"12.223,07"
/praktikumsplatz/12325,11,7,137.454,"12.495,82"
/praktikumsplatz/12317,4,4,45.788,"11.447,00"
/praktikumsplatz/12308,15,4,183.019,"12.201,27"
/praktikumsplatz/12300,4,4,45.725,"11.431,25"
/praktikumsplatz/12296,15,15,182.840,"12.189,33"
/praktikumsplatz/12292,4,4,45.695,"11.423,75"
/praktikumsplatz/1229,56,45,68.532,"1.223,79"
/praktikumsplatz/12287,4,4,45.677,"11.419,25"
/praktikumsplatz/12281,4,4,45.654,"11.413,50"
/praktikumsplatz/12280,22,19,273.904,"12.450,18"
/praktikumsplatz/1228,130,112,159.777,"1.229,05"
/praktikumsplatz/1227,67,52,82.104,"1.225,43"
/praktikumsplatz/12264,4,4,45.591,"11.397,75"
/praktikumsplatz/12262,4,4,45.584,"11.396,00"
/praktikumsplatz/12260,15,11,182.305,"12.153,67"
/praktikumsplatz/1226,19,19,22.788,"1.199,37"
/praktikumsplatz/12256,4,4,45.561,"11.390,25"
/praktikumsplatz/12246,4,4,45.524,"11.381,00"
/praktikumsplatz/1223,19,11,22.732,"1.196,42"
/praktikumsplatz/1222,7,7,9.086,"1.298,00"
/praktikumsplatz/1221,290,230,354.045,"1.220,84"
/praktikumsplatz/12204,4,4,45.368,"11.342,00"
/praktikumsplatz/12202,4,4,45.361,"11.340,25"
/praktikumsplatz/12200,11,11,136.060,"12.369,09"
/praktikumsplatz/1220,26,22,31.747,"1.221,04"
/praktikumsplatz/12199,11,11,136.049,"12.368,09"
/praktikumsplatz/12195,4,4,45.335,"11.333,75"
/praktikumsplatz/1219,52,45,63.442,"1.220,04"
/praktikumsplatz/12188,4,4,45.309,"11.327,25"
/praktikumsplatz/12184,11,7,135.881,"12.352,82"
/praktikumsplatz/12183,4,4,45.290,"11.322,50"
/praktikumsplatz/12180,26,22,316.952,"12.190,46"
/praktikumsplatz/12179,4,4,45.275,"11.318,75"
/praktikumsplatz/12170,7,0,90.483,"12.926,14"
/praktikumsplatz/1217,7,7,9.048,"1.292,57"
/praktikumsplatz/12168,4,4,45.234,"11.308,50"
/praktikumsplatz/12167,4,4,45.231,"11.307,75"
/praktikumsplatz/12164,4,4,45.219,"11.304,75"
/praktikumsplatz/1216,100,74,122.052,"1.220,52"
/praktikumsplatz/12154,4,4,45.182,"11.295,50"
/praktikumsplatz/12146,7,7,90.305,"12.900,71"
/praktikumsplatz/12143,4,4,45.141,"11.285,25"
/praktikumsplatz/1214,175,141,212.112,"1.212,07"
/praktikumsplatz/12139,15,15,180.506,"12.033,73"
/praktikumsplatz/12132,4,4,45.100,"11.275,00"
/praktikumsplatz/1213,4,4,4.509,"1.127,25"
/praktikumsplatz/12129,15,15,180.357,"12.023,80"
/praktikumsplatz/1211,15,15,18.007,"1.200,47"
/praktikumsplatz/12101,4,4,44.985,"11.246,25"
/praktikumsplatz/1209,11,11,13.483,"1.225,73"
/praktikumsplatz/12089,4,4,44.941,"11.235,25"
/praktikumsplatz/12086,4,4,44.929,"11.232,25"
/praktikumsplatz/12083,33,4,404.265,"12.250,45"
/praktikumsplatz/12075,7,4,89.777,"12.825,29"
/praktikumsplatz/1207,7,7,8.974,"1.282,00"
/praktikumsplatz/12044,15,15,179.093,"11.939,53"
/praktikumsplatz/12040,7,7,89.517,"12.788,14"
/praktikumsplatz/12038,4,4,44.751,"11.187,75"
/praktikumsplatz/12031,152,126,1.833.724,"12.063,97"
/praktikumsplatz/12029,4,4,44.718,"11.179,50"
/praktikumsplatz/12016,11,7,134.008,"12.182,55"
/praktikumsplatz/11997,4,4,44.599,"11.149,75"
/praktikumsplatz/11985,7,7,89.108,"12.729,71"
/praktikumsplatz/11974,4,4,44.513,"11.128,25"
/praktikumsplatz/11958,4,4,44.454,"11.113,50"
/praktikumsplatz/11951,15,15,177.710,"11.847,33"
/praktikumsplatz/11949,4,4,44.420,"11.105,00"
/praktikumsplatz/11919,7,4,88.617,"12.659,57"
/praktikumsplatz/11917,4,4,44.301,"11.075,25"
/praktikumsplatz/11911,4,4,44.279,"11.069,75"
/praktikumsplatz/11900,4,4,44.238,"11.059,50"
/praktikumsplatz/119,45,41,5.309,"117,98"
/praktikumsplatz/11894,4,4,44.216,"11.054,00"
/praktikumsplatz/11892,4,4,44.208,"11.052,00"
/praktikumsplatz/11865,4,4,44.108,"11.027,00"
/praktikumsplatz/11864,4,4,44.104,"11.026,00"
/praktikumsplatz/11862,4,4,44.097,"11.024,25"
/praktikumsplatz/11828,4,4,43.970,"10.992,50"
/praktikumsplatz/11820,7,7,87.881,"12.554,43"
/praktikumsplatz/118,52,45,6.141,"118,10"
/praktikumsplatz/11786,11,7,131.443,"11.949,36"
/praktikumsplatz/11746,4,4,43.665,"10.916,25"
/praktikumsplatz/11730,4,4,43.606,"10.901,50"
/praktikumsplatz/11725,4,4,43.587,"10.896,75"
/praktikumsplatz/11724,4,4,43.584,"10.896,00"
/praktikumsplatz/11717,4,4,43.558,"10.889,50"
/praktikumsplatz/11709,4,4,43.528,"10.882,00"
/praktikumsplatz/11707,4,4,43.521,"10.880,25"
/praktikumsplatz/11705,4,4,43.513,"10.878,25"
/praktikumsplatz/117,15,15,1.740,"116,00"
/praktikumsplatz/11691,7,4,86.922,"12.417,43"
/praktikumsplatz/11659,4,4,43.342,"10.835,50"
/praktikumsplatz/11617,4,4,43.186,"10.796,50"
/praktikumsplatz/11612,4,0,43.167,"10.791,75"
/praktikumsplatz/116,22,19,2.587,"117,59"
/praktikumsplatz/11582,7,7,86.112,"12.301,71"
/praktikumsplatz/11580,4,4,43.048,"10.762,00"
/praktikumsplatz/11566,4,4,42.996,"10.749,00"
/praktikumsplatz/11559,48,37,558.614,"11.637,79"
/praktikumsplatz/11551,4,4,42.941,"10.735,25"
/praktikumsplatz/11536,7,7,85.770,"12.252,86"
/praktikumsplatz/11530,26,22,300.038,"11.539,92"
/praktikumsplatz/11527,4,4,42.851,"10.712,75"
/praktikumsplatz/11523,7,7,85.673,"12.239,00"
/praktikumsplatz/11516,7,4,85.621,"12.231,57"
/praktikumsplatz/11503,11,7,128.286,"11.662,36"
/praktikumsplatz/115,41,37,4.703,"114,71"
/praktikumsplatz/11485,4,4,42.695,"10.673,75"
/praktikumsplatz/11468,4,4,42.632,"10.658,00"
/praktikumsplatz/114,56,48,6.357,"113,52"
/praktikumsplatz/11392,33,33,381.146,"11.549,88"
/praktikumsplatz/11389,15,15,169.353,"11.290,20"
/praktikumsplatz/11388,4,4,42.335,"10.583,75"
/praktikumsplatz/11387,4,4,42.331,"10.582,75"
/praktikumsplatz/11386,4,4,42.327,"10.581,75"
/praktikumsplatz/11363,4,4,42.242,"10.560,50"
/praktikumsplatz/11337,4,4,42.145,"10.536,25"
/praktikumsplatz/11321,7,7,84.171,"12.024,43"
/praktikumsplatz/11228,15,15,166.959,"11.130,60"
/praktikumsplatz/11227,7,4,83.472,"11.924,57"
/praktikumsplatz/11226,67,59,751.183,"11.211,69"
/praktikumsplatz/11225,15,7,166.915,"11.127,67"
/praktikumsplatz/11222,4,4,41.718,"10.429,50"
/praktikumsplatz/11220,15,15,166.840,"11.122,67"
/praktikumsplatz/11216,4,4,41.695,"10.423,75"
/praktikumsplatz/11215,11,7,125.075,"11.370,45"
/praktikumsplatz/11214,52,41,583.629,"11.223,63"
/praktikumsplatz/11213,22,19,250.104,"11.368,36"
/praktikumsplatz/11211,45,26,500.120,"11.113,78"
/praktikumsplatz/11209,48,45,541.700,"11.285,42"
/praktikumsplatz/11208,37,30,416.655,"11.260,95"
/praktikumsplatz/112,67,59,7.494,"111,85"
/praktikumsplatz/11192,48,48,540.878,"11.268,29"
/praktikumsplatz/11183,4,4,41.573,"10.393,25"
/praktikumsplatz/11161,4,4,41.491,"10.372,75"
/praktikumsplatz/11160,4,4,41.487,"10.371,75"
/praktikumsplatz/111,141,100,15.680,"111,21"
/praktikumsplatz/11064,4,4,41.130,"10.282,50"
/praktikumsplatz/11050,4,4,41.078,"10.269,50"
/praktikumsplatz/11022,4,4,40.974,"10.243,50"
/praktikumsplatz/11020,11,7,122.900,"11.172,73"
/praktikumsplatz/11006,11,7,122.744,"11.158,55"
/praktikumsplatz/110,15,15,1.636,"109,07"
/praktikumsplatz/10964,4,4,40.758,"10.189,50"
/praktikumsplatz/10939,4,4,40.665,"10.166,25"
/praktikumsplatz/109,4,4,405,"101,25"
/praktikumsplatz/10892,4,4,40.491,"10.122,75"
/praktikumsplatz/10882,7,7,80.907,"11.558,14"
/praktikumsplatz/10880,7,4,80.892,"11.556,00"
/praktikumsplatz/10879,11,4,121.327,"11.029,73"
/praktikumsplatz/10843,4,4,40.309,"10.077,25"
/praktikumsplatz/10805,11,7,120.502,"10.954,73"
/praktikumsplatz/10803,4,4,40.160,"10.040,00"
/praktikumsplatz/108,11,11,1.204,"109,45"
/praktikumsplatz/10793,4,4,40.123,"10.030,75"
/praktikumsplatz/10783,4,4,40.086,"10.021,50"
/praktikumsplatz/107,4,4,398,"99,50"
/praktikumsplatz/10685,7,7,79.443,"11.349,00"
/praktikumsplatz/10684,4,4,39.718,"9.929,50"
/praktikumsplatz/10668,4,4,39.658,"9.914,50"
/praktikumsplatz/10650,4,4,39.591,"9.897,75"
/praktikumsplatz/10645,4,4,39.573,"9.893,25"
/praktikumsplatz/10638,4,4,39.547,"9.886,75"
/praktikumsplatz/10636,4,4,39.539,"9.884,75"
/praktikumsplatz/10627,15,7,158.023,"10.534,87"
/praktikumsplatz/10619,11,11,118.428,"10.766,18"
/praktikumsplatz/10618,4,4,39.472,"9.868,00"
/praktikumsplatz/10611,4,4,39.446,"9.861,50"
/praktikumsplatz/10607,19,19,197.156,"10.376,63"
/praktikumsplatz/10602,4,4,39.413,"9.853,25"
/praktikumsplatz/106,4,4,394,"98,50"
/praktikumsplatz/10598,4,4,39.398,"9.849,50"
/praktikumsplatz/10577,4,4,39.320,"9.830,00"
/praktikumsplatz/10561,7,4,78.521,"11.217,29"
/praktikumsplatz/10544,4,4,39.197,"9.799,25"
/praktikumsplatz/10532,15,15,156.610,"10.440,67"
/praktikumsplatz/10531,4,4,39.149,"9.787,25"
/praktikumsplatz/10530,11,11,117.435,"10.675,91"
/praktikumsplatz/10529,7,7,78.283,"11.183,29"
/praktikumsplatz/10523,30,15,312.952,"10.431,73"
/praktikumsplatz/10521,4,4,39.112,"9.778,00"
/praktikumsplatz/10490,4,4,38.996,"9.749,00"
/praktikumsplatz/10489,4,4,38.993,"9.748,25"
/praktikumsplatz/10483,7,4,77.941,"11.134,43"
/praktikumsplatz/10475,7,7,77.881,"11.125,86"
/praktikumsplatz/10463,4,4,38.896,"9.724,00"
/praktikumsplatz/10452,26,11,271.986,"10.461,00"
/praktikumsplatz/10443,7,7,77.643,"11.091,86"
/praktikumsplatz/10414,11,11,116.141,"10.558,27"
/praktikumsplatz/10408,4,4,38.692,"9.673,00"
/praktikumsplatz/10401,7,7,77.331,"11.047,29"
/praktikumsplatz/10396,4,4,38.647,"9.661,75"
/praktikumsplatz/10384,7,4,77.205,"11.029,29"
/praktikumsplatz/10380,7,4,77.175,"11.025,00"
/praktikumsplatz/10374,19,19,192.826,"10.148,74"
/praktikumsplatz/10362,4,4,38.521,"9.630,25"
/praktikumsplatz/10357,52,37,539.027,"10.365,90"
/praktikumsplatz/10356,4,4,38.498,"9.624,50"
/praktikumsplatz/10312,4,4,38.335,"9.583,75"
/praktikumsplatz/103,19,7,1.915,"100,79"
/praktikumsplatz/10288,7,7,76.491,"10.927,29"
/praktikumsplatz/10286,7,4,76.476,"10.925,14"
/praktikumsplatz/10258,4,4,38.134,"9.533,50"
/praktikumsplatz/10254,4,4,38.119,"9.529,75"
/praktikumsplatz/10231,11,4,114.101,"10.372,82"
/praktikumsplatz/10225,11,11,114.034,"10.366,73"
/praktikumsplatz/10210,4,4,37.955,"9.488,75"
/praktikumsplatz/10195,4,4,37.900,"9.475,00"
/praktikumsplatz/10189,7,4,75.755,"10.822,14"
/praktikumsplatz/10180,4,4,37.844,"9.461,00"
/praktikumsplatz/10175,4,4,37.825,"9.456,25"
/praktikumsplatz/10148,4,4,37.725,"9.431,25"
/praktikumsplatz/10116,4,4,37.606,"9.401,50"
/praktikumsplatz/101,457,383,46.182,"101,05"
/praktikumsplatz/10094,15,15,150.097,"10.006,47"
/praktikumsplatz/10080,19,11,187.361,"9.861,11"
/praktikumsplatz/10079,19,11,187.342,"9.860,11"
/praktikumsplatz/100,7,7,743,"106,14"
/organisation/zueblin?a=posts,7,4,114.535,"16.362,14"
/organisation/zueblin,11,4,171.803,"15.618,45"
/organisation/vegansnacks?a=posts,22,15,343.696,"15.622,55"
/organisation/vegansnacks,7,7,114.565,"16.366,43"
/organisation/regel?a=posts,4,4,56.056,"14.014,00"
/organisation/radissonblu?a=posts,4,4,5.643,"1.410,75"
/organisation/radissonblu,11,7,168.145,"15.285,91"
/organisation/provadis,4,4,57.141,"14.285,25"
/organisation/peter_simmel_handels_gmbh?a=posts,7,7,439,"62,71"
/organisation/peter_simmel_handels_gmbh,15,4,210.127,"14.008,47"
/organisation/mercure?a=posts,19,7,285.807,"15.042,47"
/organisation/mercure,4,4,57.186,"14.296,50"
/organisation/menton?a=posts,4,4,56.045,"14.011,25"
/organisation/lindner?a=posts,22,22,316.725,"14.396,59"
/organisation/lindner,4,4,52.799,"13.199,75"
/organisation/lindenbraeu?a=posts,4,4,52.829,"13.207,25"
/organisation/lindenbraeu,7,7,105.658,"15.094,00"
/organisation/lifefood,4,4,57.126,"14.281,50"
/organisation/kivbf?a=posts,7,4,114.342,"16.334,57"
/organisation/kivbf,19,15,285.855,"15.045,00"
/organisation/inoutic,4,4,38.015,"9.503,75"
/organisation/ibinnovate?a=posts,26,22,392.521,"15.096,96"
/organisation/ibinnovate,15,7,224.298,"14.953,20"
/organisation/flughafen_hannover?a=posts,22,19,342.804,"15.582,00"
/organisation/flughafen_hannover,19,15,285.670,"15.035,26"
/organisation/edis?a=posts,33,30,102.212,"3.097,33"
/organisation/edis,19,15,56.788,"2.988,84"
/organisation/drk,4,4,57.190,"14.297,50"
/organisation/doschool?a=posts,19,19,262.603,"13.821,21"
/organisation/doschool,45,37,630.246,"14.005,47"
/organisation/dm?sort=time_newer,4,4,12.212,"3.053,00"
/organisation/dm?a=posts,190,178,1.900.527,"10.002,77"
/organisation/dm,67,56,615.116,"9.180,84"
/organisation/chemtics?a=posts,4,4,57.271,"14.317,75"
/organisation/awm?a=posts,7,4,114.364,"16.337,71"
/organisation/arche?a=posts,7,7,105.643,"15.091,86"
/organisation/anlip,4,4,539,"134,75"
/organisation/angerland-akustik?a=posts,4,4,216,"54,00"
/organisation/allofficecenters?a=posts,4,4,56.078,"14.019,50"
/organisation/alisch?a=posts,15,15,224.283,"14.952,20"
/organisation/accorhotels?a=posts,22,15,1.829,"83,14"
/organisation/accorhotels,33,19,2.743,"83,12"
/organisation/abitron?a=posts,4,4,39.019,"9.754,75"
/organisation/abitron,4,0,39.019,"9.754,75"
"/?dm_i=2ILH,Z7TY,3F6508,2S8E2,1",4,4,0,"0,00"
/,1.669,1.565,0,"0,00"
,1.935.616,1.717.188,500.345.239,"258,49"

Index: Tag,Ereignisse gesamt
01.01.16,0
02.01.16,0
03.01.16,0
04.01.16,0
05.01.16,0
06.01.16,0
07.01.16,0
08.01.16,0
09.01.16,0
10.01.16,0
11.01.16,0
12.01.16,0
13.01.16,0
14.01.16,0
15.01.16,0
16.01.16,0
17.01.16,0
18.01.16,0
19.01.16,0
20.01.16,0
21.01.16,0
22.01.16,0
23.01.16,0
24.01.16,0
25.01.16,0
26.01.16,0
27.01.16,0
28.01.16,0
29.01.16,0
30.01.16,0
31.01.16,0
01.02.16,0
02.02.16,0
03.02.16,0
04.02.16,0
05.02.16,0
06.02.16,0
07.02.16,0
08.02.16,0
09.02.16,0
10.02.16,0
11.02.16,0
12.02.16,0
13.02.16,0
14.02.16,0
15.02.16,0
16.02.16,0
17.02.16,0
18.02.16,0
19.02.16,0
20.02.16,0
21.02.16,0
22.02.16,0
23.02.16,0
24.02.16,0
25.02.16,0
26.02.16,0
27.02.16,0
28.02.16,0
29.02.16,0
01.03.16,0
02.03.16,0
03.03.16,0
04.03.16,0
05.03.16,0
06.03.16,0
07.03.16,0
08.03.16,0
09.03.16,0
10.03.16,0
11.03.16,0
12.03.16,0
13.03.16,0
14.03.16,0
15.03.16,0
16.03.16,0
17.03.16,0
18.03.16,0
19.03.16,0
20.03.16,0
21.03.16,0
22.03.16,0
23.03.16,0
24.03.16,0
25.03.16,0
26.03.16,0
27.03.16,0
28.03.16,0
29.03.16,0
30.03.16,0
31.03.16,0
01.04.16,0
02.04.16,0
03.04.16,0
04.04.16,0
05.04.16,0
06.04.16,0
07.04.16,0
08.04.16,0
09.04.16,0
10.04.16,0
11.04.16,0
12.04.16,0
13.04.16,0
14.04.16,0
15.04.16,0
16.04.16,0
17.04.16,0
18.04.16,0
19.04.16,0
20.04.16,0
21.04.16,0
22.04.16,0
23.04.16,0
24.04.16,0
25.04.16,0
26.04.16,0
27.04.16,0
28.04.16,0
29.04.16,0
30.04.16,0
01.05.16,0
02.05.16,0
03.05.16,0
04.05.16,0
05.05.16,0
06.05.16,0
07.05.16,0
08.05.16,0
09.05.16,0
10.05.16,0
11.05.16,0
12.05.16,0
13.05.16,0
14.05.16,0
15.05.16,0
16.05.16,0
17.05.16,0
18.05.16,0
19.05.16,0
20.05.16,0
21.05.16,0
22.05.16,0
23.05.16,0
24.05.16,0
25.05.16,0
26.05.16,0
27.05.16,0
28.05.16,0
29.05.16,0
30.05.16,0
31.05.16,0
01.06.16,0
02.06.16,0
03.06.16,0
04.06.16,0
05.06.16,0
06.06.16,0
07.06.16,0
08.06.16,0
09.06.16,0
10.06.16,0
11.06.16,0
12.06.16,0
13.06.16,0
14.06.16,0
15.06.16,0
16.06.16,0
17.06.16,0
18.06.16,0
19.06.16,0
20.06.16,0
21.06.16,0
22.06.16,599
23.06.16,5.535
24.06.16,9.037
25.06.16,6.546
26.06.16,7.558
27.06.16,8.480
28.06.16,9.677
29.06.16,7.714
30.06.16,7.297
01.07.16,6.238
02.07.16,6.245
03.07.16,6.286
04.07.16,12.996
05.07.16,8.182
06.07.16,9.732
07.07.16,8.390
08.07.16,4.253
09.07.16,5.922
10.07.16,6.156
11.07.16,7.539
12.07.16,7.379
13.07.16,5.621
14.07.16,6.349
15.07.16,7.201
16.07.16,5.112
17.07.16,6.175
18.07.16,8.840
19.07.16,6.368
20.07.16,6.100
21.07.16,9.357
22.07.16,6.383
23.07.16,5.725
24.07.16,6.483
25.07.16,9.067
26.07.16,5.732
27.07.16,9.662
28.07.16,7.346
29.07.16,6.621
30.07.16,5.279
31.07.16,8.762
01.08.16,8.294
02.08.16,7.762
03.08.16,8.855
04.08.16,9.654
05.08.16,10.230
06.08.16,6.729
07.08.16,7.468
08.08.16,13.026
09.08.16,13.848
10.08.16,11.929
11.08.16,12.558
12.08.16,11.632
13.08.16,7.093
14.08.16,9.375
15.08.16,14.963
16.08.16,11.257
17.08.16,11.435
18.08.16,9.186
19.08.16,8.833
20.08.16,7.807
21.08.16,11.100
22.08.16,12.755
23.08.16,14.647
24.08.16,17.290
25.08.16,12.836
26.08.16,9.684
27.08.16,8.565
28.08.16,9.796
29.08.16,13.331
30.08.16,19.305
31.08.16,17.918
01.09.16,19.691
02.09.16,14.271
03.09.16,10.636
04.09.16,15.803
05.09.16,15.108
06.09.16,18.439
07.09.16,20.755
08.09.16,22.911
09.09.16,13.450
10.09.16,9.967
11.09.16,13.606
12.09.16,17.881
13.09.16,19.967
14.09.16,25.862
15.09.16,20.766
16.09.16,10.944
17.09.16,8.862
18.09.16,15.487
19.09.16,17.431
20.09.16,14.030
21.09.16,13.900
22.09.16,14.732
23.09.16,10.844
24.09.16,10.089
25.09.16,13.751
26.09.16,13.866
27.09.16,14.294
28.09.16,16.078
29.09.16,12.993
30.09.16,10.368
01.10.16,6.807
02.10.16,10.264
03.10.16,13.260
04.10.16,11.658
05.10.16,14.691
06.10.16,14.636
07.10.16,8.576
08.10.16,10.059
09.10.16,11.201
10.10.16,14.060
11.10.16,15.483
12.10.16,10.691
13.10.16,12.011
14.10.16,6.227
15.10.16,6.836
16.10.16,7.989
17.10.16,10.677
18.10.16,9.584
19.10.16,8.193
20.10.16,13.498
21.10.16,10.238
22.10.16,9.216
23.10.16,7.193
24.10.16,14.260
25.10.16,9.989
26.10.16,11.100
27.10.16,13.011
28.10.16,7.353
29.10.16,8.394
30.10.16,12.472
31.10.16,7.907
01.11.16,8.639
02.11.16,11.294
03.11.16,11.610
04.11.16,8.450
05.11.16,6.323
06.11.16,11.119
07.11.16,11.483
08.11.16,8.368
09.11.16,10.238
10.11.16,10.238
11.11.16,7.677
12.11.16,7.688
13.11.16,8.520
14.11.16,11.402
15.11.16,8.375
16.11.16,6.944
17.11.16,6.480
18.11.16,4.082
19.11.16,5.141
20.11.16,5.915
21.11.16,3.729
22.11.16,8.424
23.11.16,7.364
24.11.16,6.959
25.11.16,3.468
26.11.16,3.877
27.11.16,4.885
28.11.16,4.888
29.11.16,4.822
30.11.16,4.558
01.12.16,4.301
02.12.16,3.268
03.12.16,1.558
04.12.16,5.491
05.12.16,5.182
06.12.16,5.375
07.12.16,4.888
08.12.16,4.450
09.12.16,3.643
10.12.16,5.227
11.12.16,2.967
12.12.16,4.781
13.12.16,4.911
14.12.16,2.922
15.12.16,4.045
16.12.16,3.941
17.12.16,2.613
18.12.16,2.052
19.12.16,3.390
20.12.16,3.454
21.12.16,3.093
22.12.16,2.736
23.12.16,2.104
24.12.16,1.480
25.12.16,2.387
26.12.16,2.848
27.12.16,3.770
28.12.16,4.030
29.12.16,4.357
30.12.16,1.862
31.12.16,2.026
01.01.17,3.435
02.01.17,7.186
03.01.17,8.331
04.01.17,5.636
05.01.17,5.576
06.01.17,4.866
07.01.17,4.532
08.01.17,6.305
09.01.17,7.063
10.01.17,5.955
11.01.17,10.126
12.01.17,5.565
13.01.17,4.970
14.01.17,4.654
15.01.17,6.167
16.01.17,4.617
17.01.17,4.814
18.01.17,5.063
19.01.17,7.625
20.01.17,6.115
21.01.17,5.089
22.01.17,6.022
23.01.17,8.900
24.01.17,7.234
25.01.17,6.703
26.01.17,5.822
27.01.17,3.699
28.01.17,2.554
29.01.17,5.476
30.01.17,8.472
31.01.17,7.420
,1.935.525
